movie_id,title,genres,year
1854,Kissing a Fool,Comedy|Romance,1998.0
1855,Krippendorf's Tribe,Comedy,1998.0
1856,Kurt & Courtney,Documentary,1998.0
1857,"Real Blonde, The",Comedy,1997.0
1858,Mr. Nice Guy (Yat goh ho yan),Action|Comedy,1997.0
1859,Taste of Cherry (Ta'm e guilass),Drama,1997.0
1860,Character (Karakter),Drama,1997.0
1861,Junk Mail (Budbringeren),Comedy|Thriller,1997.0
1862,Species II,Horror|Sci-Fi,1998.0
1863,Major League: Back to the Minors,Comedy,1998.0
1864,Sour Grapes,Comedy,1998.0
1865,Wild Man Blues,Documentary,1997.0
1866,"Big Hit, The",Action|Comedy|Crime,1998.0
1867,Tarzan and the Lost City,Action|Adventure,1998.0
1869,Black Dog,Action|Thriller,1998.0
1870,"Dancer, Texas Pop. 81",Comedy|Drama,1998.0
1871,"Friend of the Deceased, A (Priyatel pokonika)",Comedy|Drama,1997.0
1872,Go Now,Drama,1995.0
1873,"Misérables, Les",Crime|Drama|Romance|War,1998.0
1874,Still Breathing,Comedy|Romance,1997.0
1875,Clockwatchers,Comedy,1997.0
1876,Deep Impact,Drama|Sci-Fi|Thriller,1998.0
1877,Little Men,Drama,1998.0
1878,Woo,Comedy|Romance,1998.0
1879,"Hanging Garden, The",Drama|Romance,1997.0
1880,Lawn Dogs,Drama,1997.0
1881,Quest for Camelot,Adventure|Animation|Children|Fantasy|Musical,1998.0
1882,Godzilla,Action|Sci-Fi|Thriller,1998.0
1883,Bulworth,Comedy|Drama|Romance,1998.0
1884,Fear and Loathing in Las Vegas,Adventure|Comedy|Drama,1998.0
1885,"Opposite of Sex, The",Comedy|Drama|Romance,1998.0
1886,I Got the Hook Up,Comedy,1998.0
1887,Almost Heroes,Adventure|Comedy|Western,1998.0
1888,Hope Floats,Comedy|Drama|Romance,1998.0
1889,Insomnia,Drama|Mystery|Thriller,1997.0
1890,Little Boy Blue,Drama,1997.0
1891,"Ugly, The",Horror|Thriller,1997.0
1892,"Perfect Murder, A",Thriller,1998.0
1893,Beyond Silence (Jenseits der Stille),Drama,1996.0
1894,Six Days Seven Nights,Adventure|Comedy|Romance,1998.0
1895,Can't Hardly Wait,Comedy|Drama|Romance,1998.0
1896,Cousin Bette,Comedy,1998.0
1897,High Art,Drama|Romance,1998.0
1898,"Land Girls, The",Drama|War,1998.0
1899,Passion in the Desert,Adventure|Drama,1998.0
1900,"Children of Heaven, The (Bacheha-Ye Aseman)",Comedy|Drama,1997.0
1901,Dear Jesse,Documentary,1997.0
1902,Dream for an Insomniac,Drama|Romance,1996.0
1903,Hav Plenty,Comedy,1997.0
1904,Henry Fool,Comedy|Drama,1997.0
1905,Marie from the Bay of Angels (Marie Baie Des Anges),Drama,1997.0
1906,Mr. Jealousy,Comedy|Romance,1997.0
1907,Mulan,Adventure|Animation|Children|Comedy|Drama|Musical|Romance,1998.0
1908,Resurrection Man,Drama|Thriller,1998.0
1909,"X-Files: Fight the Future, The",Action|Crime|Mystery|Sci-Fi|Thriller,1998.0
1910,I Went Down,Comedy|Crime|Drama,1997.0
1911,Dr. Dolittle,Comedy,1998.0
1912,Out of Sight,Comedy|Crime|Drama|Romance|Thriller,1998.0
1913,Picnic at Hanging Rock,Drama|Mystery,1975.0
1914,Smoke Signals,Comedy|Drama,1998.0
1915,Voyage to the Beginning of the World (Viagem ao Princípio do Mundo),Drama,1997.0
1916,Buffalo '66 (a.k.a. Buffalo 66),Drama|Romance,1998.0
1917,Armageddon,Action|Romance|Sci-Fi|Thriller,1998.0
1918,Lethal Weapon 4,Action|Comedy|Crime|Thriller,1998.0
1919,Madeline,Children|Comedy,1998.0
1920,Small Soldiers,Animation|Children|Fantasy|War,1998.0
1921,Pi,Drama|Sci-Fi|Thriller,1998.0
1922,Whatever,Drama,1998.0
1923,There's Something About Mary,Comedy|Romance,1998.0
1924,Plan 9 from Outer Space,Horror|Sci-Fi,1959.0
1925,Wings,Action|Drama|Romance|War,1927.0
1926,"Broadway Melody, The",Musical,1929.0
1927,All Quiet on the Western Front,Action|Drama|War,1930.0
1928,Cimarron,Drama|Western,1931.0
1929,Grand Hotel,Drama|Romance,1932.0
1930,Cavalcade,Drama|Romance|War,1933.0
1931,Mutiny on the Bounty,Adventure|Drama,1935.0
1932,"Great Ziegfeld, The",Drama|Musical,1936.0
1933,"Life of Emile Zola, The",Drama,1937.0
1934,You Can't Take It with You,Comedy|Romance,1938.0
1935,How Green Was My Valley,Drama|Musical|Romance,1941.0
1936,Mrs. Miniver,Drama|War,1942.0
1937,Going My Way,Comedy|Drama|Musical,1944.0
1938,"Lost Weekend, The",Drama,1945.0
1939,"Best Years of Our Lives, The",Drama|War,1946.0
1940,Gentleman's Agreement,Drama,1947.0
1941,Hamlet,Drama,1948.0
1942,All the King's Men,Drama,1949.0
1943,"Greatest Show on Earth, The",Drama,1952.0
1944,From Here to Eternity,Drama|Romance|War,1953.0
1945,On the Waterfront,Crime|Drama,1954.0
1946,Marty,Drama|Romance,1955.0
1947,West Side Story,Drama|Musical|Romance,1961.0
1948,Tom Jones,Adventure|Comedy|Romance,1963.0
1949,"Man for All Seasons, A",Drama,1966.0
1950,In the Heat of the Night,Drama|Mystery,1967.0
1951,Oliver!,Drama|Musical,1968.0
1952,Midnight Cowboy,Drama,1969.0
1953,"French Connection, The",Action|Crime|Thriller,1971.0
1954,Rocky,Drama,1976.0
1955,Kramer vs. Kramer,Drama,1979.0
1956,Ordinary People,Drama,1980.0
1957,Chariots of Fire,Drama,1981.0
1958,Terms of Endearment,Comedy|Drama,1983.0
1959,Out of Africa,Drama|Romance,1985.0
1960,"Last Emperor, The",Drama,1987.0
1961,Rain Man,Drama,1988.0
1962,Driving Miss Daisy,Drama,1989.0
1963,Take the Money and Run,Comedy|Crime,1969.0
1964,Klute,Drama|Mystery,1971.0
1965,Repo Man,Comedy|Sci-Fi,1984.0
1966,Metropolitan,Comedy,1990.0
1967,Labyrinth,Adventure|Fantasy|Musical,1986.0
1968,"Breakfast Club, The",Comedy|Drama,1985.0
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A",Horror,1985.0
1970,"Nightmare on Elm Street 3: Dream Warriors, A",Horror|Thriller,1987.0
1971,"Nightmare on Elm Street 4: The Dream Master, A",Horror|Thriller,1988.0
1972,"Nightmare on Elm Street 5: The Dream Child, A",Horror,1989.0
1973,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A)",Horror,1991.0
1974,Friday the 13th,Horror|Mystery|Thriller,1980.0
1975,Friday the 13th Part 2,Horror,1981.0
1976,Friday the 13th Part 3: 3D,Horror,1982.0
1977,Friday the 13th Part IV: The Final Chapter,Horror,1984.0
1978,Friday the 13th Part V: A New Beginning,Horror,1985.0
1979,Friday the 13th Part VI: Jason Lives,Horror,1986.0
1980,Friday the 13th Part VII: The New Blood,Horror,1988.0
1981,Friday the 13th Part VIII: Jason Takes Manhattan,Horror,1989.0
1982,Halloween,Horror,1978.0
1983,Halloween II,Horror,1981.0
1984,Halloween III: Season of the Witch,Horror,1982.0
1985,Halloween 4: The Return of Michael Myers,Horror,1988.0
1986,Halloween 5: The Revenge of Michael Myers,Horror,1989.0
1987,Prom Night,Horror,1980.0
1988,Prom Night II,Horror|Thriller,1987.0
1989,Prom Night III: The Last Kiss,Horror,1989.0
1990,Prom Night IV: Deliver Us From Evil,Horror,1992.0
1991,Child's Play,Horror|Thriller,1988.0
1992,Child's Play 2,Horror|Thriller,1990.0
1993,Child's Play 3,Comedy|Horror|Thriller,1991.0
1994,Poltergeist,Horror|Thriller,1982.0
1995,Poltergeist II: The Other Side,Horror|Thriller,1986.0
1996,Poltergeist III,Horror|Thriller,1988.0
1997,"Exorcist, The",Horror|Mystery,1973.0
1998,Exorcist II: The Heretic,Horror,1977.0
1999,"Exorcist III, The",Horror,1990.0
2000,Lethal Weapon,Action|Comedy|Crime|Drama,1987.0
2001,Lethal Weapon 2,Action|Comedy|Crime|Drama,1989.0
2002,Lethal Weapon 3,Action|Comedy|Crime|Drama,1992.0
2003,Gremlins,Comedy|Horror,1984.0
2004,Gremlins 2: The New Batch,Comedy|Horror,1990.0
2005,"Goonies, The",Action|Adventure|Children|Comedy|Fantasy,1985.0
2006,"Mask of Zorro, The",Action|Comedy|Romance,1998.0
2007,Polish Wedding,Comedy,1998.0
2008,"This World, Then the Fireworks",Crime|Drama|Film-Noir,1997.0
2009,Soylent Green,Drama|Mystery|Sci-Fi|Thriller,1973.0
2010,Metropolis,Drama|Sci-Fi,1927.0
2011,Back to the Future Part II,Adventure|Comedy|Sci-Fi,1989.0
2012,Back to the Future Part III,Adventure|Comedy|Sci-Fi|Western,1990.0
2013,"Poseidon Adventure, The",Action|Adventure|Drama,1972.0
2014,Freaky Friday,Children|Comedy|Fantasy,1977.0
2015,"Absent-Minded Professor, The",Children|Comedy|Fantasy,1961.0
2016,"Apple Dumpling Gang Rides Again, The",Children|Comedy|Western,1979.0
2017,Babes in Toyland,Children|Fantasy|Musical,1961.0
2018,Bambi,Animation|Children|Drama,1942.0
2019,Seven Samurai (Shichinin no samurai),Action|Adventure|Drama,1954.0
2020,Dangerous Liaisons,Drama|Romance,1988.0
2021,Dune,Adventure|Sci-Fi,1984.0
2022,"Last Temptation of Christ, The",Drama,1988.0
2023,"Godfather: Part III, The",Crime|Drama|Mystery|Thriller,1990.0
2024,"Rapture, The",Drama|Mystery,1991.0
2025,Lolita,Drama|Romance,1997.0
2026,Disturbing Behavior,Horror|Thriller,1998.0
2027,Jane Austen's Mafia!,Comedy|Crime,1998.0
2028,Saving Private Ryan,Action|Drama|War,1998.0
2029,Billy's Hollywood Screen Kiss,Comedy|Romance,1997.0
2030,East Palace West Palace (Dong gong xi gong),Drama,1997.0
2031,"Million Dollar Duck, The (a.k.a. $1,000,000 Duck)",Children|Comedy,1971.0
2032,"Barefoot Executive, The",Children|Comedy,1971.0
2033,"Black Cauldron, The",Adventure|Animation|Children|Fantasy,1985.0
2034,"Black Hole, The",Children|Sci-Fi,1979.0
2035,Blackbeard's Ghost,Children|Comedy,1968.0
2036,Blank Check,Children|Comedy,1994.0
2037,Candleshoe,Adventure|Children|Comedy,1977.0
2038,"Cat from Outer Space, The",Children|Comedy|Sci-Fi,1978.0
2039,Cheetah,Adventure|Children,1989.0
2040,"Computer Wore Tennis Shoes, The",Children|Comedy,1969.0
2041,Condorman,Action|Adventure|Children|Comedy,1981.0
2042,D2: The Mighty Ducks,Children|Comedy,1994.0
2043,Darby O'Gill and the Little People,Adventure|Children|Fantasy,1959.0
2044,"Devil and Max Devlin, The",Comedy|Fantasy,1981.0
2045,"Far Off Place, A",Adventure|Children|Drama|Romance,1993.0
2046,Flight of the Navigator,Adventure|Children|Sci-Fi,1986.0
2047,"Gnome-Mobile, The",Adventure|Children|Fantasy|Musical,1967.0
2048,"Great Mouse Detective, The",Action|Animation|Children|Crime,1986.0
2049,"Happiest Millionaire, The",Comedy|Musical,1967.0
2050,Herbie Goes Bananas,Adventure|Children|Comedy,1980.0
2051,Herbie Goes to Monte Carlo,Adventure|Children|Comedy,1977.0
2052,Hocus Pocus,Children|Comedy|Fantasy|Horror,1993.0
2053,"Honey, I Blew Up the Kid",Children|Comedy|Sci-Fi,1992.0
2054,"Honey, I Shrunk the Kids",Adventure|Children|Comedy|Fantasy|Sci-Fi,1989.0
2055,Hot Lead and Cold Feet,Action|Comedy|Western,1978.0
2056,In Search of the Castaways,Adventure|Children,1962.0
2057,"Incredible Journey, The",Adventure|Children,1963.0
2058,"Negotiator, The",Action|Crime|Drama|Mystery|Thriller,1998.0
2059,"Parent Trap, The",Children|Comedy|Romance,1998.0
2060,BASEketball,Comedy,1998.0
2061,Full Tilt Boogie,Documentary,1997.0
2062,"Governess, The",Drama|Romance,1998.0
2063,"Seventh Heaven (Septième ciel, Le)",Drama|Romance,1997.0
2064,Roger & Me,Documentary,1989.0
2065,"Purple Rose of Cairo, The",Comedy|Drama|Fantasy|Romance,1985.0
2066,Out of the Past,Film-Noir,1947.0
2067,Doctor Zhivago,Drama|Romance|War,1965.0
2068,Fanny and Alexander (Fanny och Alexander),Drama|Fantasy|Mystery,1982.0
2069,"Trip to Bountiful, The",Drama,1985.0
2070,Tender Mercies,Drama|Romance|Western,1983.0
2071,And the Band Played On,Drama,1993.0
2072,"'burbs, The",Comedy,1989.0
2073,Fandango,Comedy,1985.0
2074,"Night Porter, The (Portiere di notte, Il)",Crime|Drama|Romance,1974.0
2075,Mephisto,Drama|War,1981.0
2076,Blue Velvet,Drama|Mystery|Thriller,1986.0
2077,"Journey of Natty Gann, The",Adventure|Children,1985.0
2078,"Jungle Book, The",Animation|Children|Comedy|Musical,1967.0
2079,Kidnapped,Adventure|Children|Drama,1960.0
2080,Lady and the Tramp,Animation|Children|Comedy|Romance,1955.0
2081,"Little Mermaid, The",Animation|Children|Comedy|Musical|Romance,1989.0
2082,"Mighty Ducks, The",Children|Comedy,1992.0
2083,"Muppet Christmas Carol, The",Children|Comedy|Musical,1992.0
2084,Newsies,Children|Musical,1992.0
2085,101 Dalmatians (One Hundred and One Dalmatians),Adventure|Animation|Children,1961.0
2086,One Magic Christmas,Drama|Fantasy,1985.0
2087,Peter Pan,Animation|Children|Fantasy|Musical,1953.0
2088,Popeye,Adventure|Comedy|Musical,1980.0
2089,"Rescuers Down Under, The",Adventure|Animation|Children,1990.0
2090,"Rescuers, The",Adventure|Animation|Children|Crime|Drama,1977.0
2091,Return from Witch Mountain,Children|Sci-Fi,1978.0
2093,Return to Oz,Adventure|Children|Fantasy,1985.0
2094,"Rocketeer, The",Action|Adventure|Sci-Fi,1991.0
2095,"Shaggy D.A., The",Children|Comedy,1976.0
2096,Sleeping Beauty,Animation|Children|Musical,1959.0
2097,Something Wicked This Way Comes,Children|Drama|Fantasy|Mystery|Thriller,1983.0
2098,Son of Flubber,Children|Comedy,1963.0
2099,Song of the South,Adventure|Animation|Children|Musical,1946.0
2100,Splash,Comedy|Fantasy|Romance,1984.0
2101,Squanto: A Warrior's Tale,Adventure|Drama,1994.0
2102,Steamboat Willie,Animation|Children|Comedy|Musical,1928.0
2103,Tall Tale,Adventure|Children|Fantasy|Western,1995.0
2104,Tex,Drama,1982.0
2105,Tron,Action|Adventure|Sci-Fi,1982.0
2106,Swing Kids,Drama|War,1993.0
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode),Horror|Thriller,1998.0
2108,L.A. Story,Comedy|Romance,1991.0
2109,"Jerk, The",Comedy,1979.0
2110,Dead Men Don't Wear Plaid,Comedy|Crime|Thriller,1982.0
2111,"Man with Two Brains, The",Comedy,1983.0
2112,Grand Canyon,Crime|Drama,1991.0
2113,Graveyard Shift (Stephen King's Graveyard Shift),Horror|Thriller,1990.0
2114,"Outsiders, The",Drama,1983.0
2115,Indiana Jones and the Temple of Doom,Action|Adventure|Fantasy,1984.0
2116,"Lord of the Rings, The",Adventure|Animation|Children|Fantasy,1978.0
2117,1984 (Nineteen Eighty-Four),Drama|Sci-Fi,1984.0
2118,"Dead Zone, The",Thriller,1983.0
2119,Maximum Overdrive,Horror,1986.0
2120,Needful Things,Drama|Horror,1993.0
2121,Cujo,Horror|Thriller,1983.0
2122,Children of the Corn,Horror|Thriller,1984.0
2123,All Dogs Go to Heaven,Animation|Children|Comedy|Drama|Fantasy,1989.0
2124,"Addams Family, The",Children|Comedy|Fantasy,1991.0
2125,Ever After: A Cinderella Story,Comedy|Drama|Romance,1998.0
2126,Snake Eyes,Action|Crime|Mystery|Thriller,1998.0
2127,"First Love, Last Rites",Drama|Romance,1997.0
2128,Safe Men,Comedy,1998.0
2129,"Saltmen of Tibet, The (Salzmänner von Tibet, Die)",Documentary,1997.0
2130,Atlantic City,Crime|Drama|Romance,1980.0
2131,Autumn Sonata (Höstsonaten),Drama,1978.0
2132,Who's Afraid of Virginia Woolf?,Drama,1966.0
2133,Adventures in Babysitting,Adventure|Comedy,1987.0
2134,Weird Science,Comedy|Fantasy|Sci-Fi,1985.0
2135,Doctor Dolittle,Adventure|Children|Musical,1967.0
2136,"Nutty Professor, The",Comedy|Sci-Fi,1963.0
2137,Charlotte's Web,Animation|Children,1973.0
2138,Watership Down,Adventure|Animation|Children|Drama|Fantasy,1978.0
2139,"Secret of NIMH, The",Adventure|Animation|Children|Drama,1982.0
2140,"Dark Crystal, The",Adventure|Fantasy,1982.0
2141,"American Tail, An",Adventure|Animation|Children|Comedy,1986.0
2142,"American Tail: Fievel Goes West, An",Adventure|Animation|Children|Musical|Western,1991.0
2143,Legend,Adventure|Fantasy|Romance,1985.0
2144,Sixteen Candles,Comedy|Romance,1984.0
2145,Pretty in Pink,Comedy|Drama|Romance,1986.0
2146,St. Elmo's Fire,Drama|Romance,1985.0
2147,"Clan of the Cave Bear, The",Adventure|Drama|Fantasy,1986.0
2148,House,Comedy|Fantasy|Horror,1986.0
2149,House II: The Second Story,Comedy|Fantasy|Horror,1987.0
2150,"Gods Must Be Crazy, The",Adventure|Comedy,1980.0
2151,"Gods Must Be Crazy II, The",Comedy,1989.0
2152,Air Bud: Golden Receiver,Children|Comedy,1998.0
2153,"Avengers, The",Action|Adventure,1998.0
2154,How Stella Got Her Groove Back,Drama|Romance,1998.0
2155,"Slums of Beverly Hills, The",Comedy|Drama,1998.0
2156,"Best Man, The (Testimone dello sposo, Il)",Comedy|Drama|Romance,1998.0
2157,"Chambermaid on the Titanic, The (Femme de chambre du Titanic, La)",Romance,1998.0
2158,"Henry: Portrait of a Serial Killer, Part 2",Crime|Horror,1998.0
2159,Henry: Portrait of a Serial Killer,Crime|Horror|Thriller,1986.0
2160,Rosemary's Baby,Drama|Horror|Thriller,1968.0
2161,"NeverEnding Story, The",Adventure|Children|Fantasy,1984.0
2162,"NeverEnding Story II: The Next Chapter, The",Adventure|Children|Fantasy,1990.0
2163,Attack of the Killer Tomatoes!,Comedy|Horror,1978.0
2164,Surf Nazis Must Die,Action|Comedy|Drama|Horror,1987.0
2165,Your Friends and Neighbors,Comedy|Drama,1998.0
2166,Return to Paradise,Crime|Drama|Romance|Thriller,1998.0
2167,Blade,Action|Horror|Thriller,1998.0
2168,Dance with Me,Drama|Romance,1998.0
2169,Dead Man on Campus,Comedy,1998.0
2170,Wrongfully Accused,Action|Comedy,1998.0
2171,Next Stop Wonderland,Comedy|Drama|Romance,1998.0
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird)",Comedy|Drama,1998.0
2173,"Navigator: A Mediaeval Odyssey, The",Adventure|Fantasy|Sci-Fi,1988.0
2174,Beetlejuice,Comedy|Fantasy,1988.0
2175,Déjà Vu,Drama|Romance,1997.0
2176,Rope,Crime|Drama|Thriller,1948.0
2177,Family Plot,Comedy|Thriller,1976.0
2178,Frenzy,Thriller,1972.0
2179,Topaz,Thriller,1969.0
2180,Torn Curtain,Thriller,1966.0
2181,Marnie,Drama|Mystery|Romance|Thriller,1964.0
2182,"Wrong Man, The",Drama|Film-Noir|Thriller,1956.0
2183,"Man Who Knew Too Much, The",Adventure|Drama|Mystery|Thriller,1956.0
2184,"Trouble with Harry, The",Comedy|Mystery,1955.0
2185,I Confess,Thriller,1953.0
2186,Strangers on a Train,Crime|Drama|Film-Noir|Thriller,1951.0
2187,Stage Fright,Mystery|Romance|Thriller,1950.0
2188,54,Drama,1998.0
2189,I Married A Strange Person!,Animation|Comedy|Fantasy|Sci-Fi,1997.0
2190,Why Do Fools Fall In Love?,Drama,1998.0
2191,"Merry War, A",Comedy,1997.0
2192,See the Sea,Thriller,1997.0
2193,Willow,Action|Adventure|Fantasy,1988.0
2194,"Untouchables, The",Action|Crime|Drama,1987.0
2195,Dirty Work,Comedy,1998.0
2196,Knock Off,Action,1998.0
2197,Firelight,Drama,1997.0
2198,Modulations,Documentary,1998.0
2199,Phoenix,Crime|Drama,1998.0
2200,Under Capricorn,Drama,1949.0
2201,"Paradine Case, The",Drama,1947.0
2202,Lifeboat,Drama|War,1944.0
2203,Shadow of a Doubt,Crime|Drama|Thriller,1943.0
2204,Saboteur,Mystery|Thriller,1942.0
2205,Mr. & Mrs. Smith,Comedy|Romance,1941.0
2206,Suspicion,Film-Noir|Mystery|Thriller,1941.0
2207,Jamaica Inn,Drama,1939.0
2208,"Lady Vanishes, The",Drama|Mystery|Thriller,1938.0
2209,Young and Innocent,Crime|Thriller,1937.0
2210,Sabotage,Thriller,1936.0
2211,Secret Agent,Thriller,1936.0
2212,"Man Who Knew Too Much, The",Drama|Thriller,1934.0
2213,Waltzes from Vienna,Comedy|Musical,1933.0
2214,Number Seventeen (a.k.a. Number 17),Thriller,1932.0
2215,Rich and Strange,Comedy|Romance,1931.0
2216,"Skin Game, The",Drama,1931.0
2217,Elstree Calling,Comedy|Musical,1930.0
2218,Juno and the Paycock,Drama,1930.0
2219,Murder!,Mystery|Thriller,1930.0
2220,"Manxman, The",Drama,1929.0
2221,Blackmail,Drama|Thriller,1929.0
2222,Champagne,Comedy,1928.0
2223,"Farmer's Wife, The",Comedy,1928.0
2224,Downhill,Drama,1927.0
2225,Easy Virtue,Drama,1928.0
2226,"Ring, The",Drama,1927.0
2227,"Lodger: A Story of the London Fog, The",Crime|Drama|Thriller,1927.0
2229,"Pleasure Garden, The",Drama,1925.0
2230,Always Tell Your Wife,Comedy,1914.0
2231,Rounders,Drama,1998.0
2232,Cube,Horror|Mystery|Sci-Fi|Thriller,1997.0
2233,Digging to China,Drama,1998.0
2234,Let's Talk About Sex,Drama,1998.0
2235,One Man's Hero,Drama|War,1999.0
2236,Simon Birch,Drama,1998.0
2237,Without Limits,Drama,1998.0
2238,Seven Beauties (Pasqualino Settebellezze),Comedy|Drama,1976.0
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),Comedy|Drama,1975.0
2240,My Bodyguard,Drama,1980.0
2241,Class,Comedy,1983.0
2242,"Grandview, U.S.A.",Drama,1984.0
2243,Broadcast News,Comedy|Drama|Romance,1987.0
2244,"Allnighter, The",Comedy|Romance,1987.0
2245,Working Girl,Comedy|Drama|Romance,1988.0
2246,Stars and Bars,Action|Comedy|Romance,1988.0
2247,Married to the Mob,Comedy,1988.0
2248,Say Anything...,Comedy|Drama|Romance,1989.0
2249,My Blue Heaven,Comedy,1990.0
2250,Men Don't Leave,Drama,1990.0
2251,"Cabinet of Dr. Ramirez, The",Comedy,1991.0
2252,Hero,Comedy|Drama,1992.0
2253,Toys,Comedy|Fantasy,1992.0
2254,Choices,Drama,1981.0
2255,Young Doctors in Love,Comedy,1982.0
2256,Parasite,Horror|Sci-Fi,1982.0
2257,No Small Affair,Comedy|Romance,1984.0
2258,"Master, The",Action,1984.0
2259,Blame It on Rio,Comedy|Romance,1984.0
2260,Wisdom,Crime|Drama,1986.0
2261,One Crazy Summer,Comedy,1986.0
2262,About Last Night...,Comedy|Drama|Romance,1986.0
2263,"Seventh Sign, The",Drama|Fantasy|Thriller,1988.0
2264,We're No Angels,Comedy|Crime,1989.0
2265,Nothing But Trouble,Adventure|Comedy,1991.0
2266,"Butcher's Wife, The",Comedy|Romance,1991.0
2267,Mortal Thoughts,Mystery|Thriller,1991.0
2268,"Few Good Men, A",Crime|Drama|Thriller,1992.0
2269,Indecent Proposal,Drama|Romance,1993.0
2270,"Century of Cinema, A",Documentary,1994.0
2271,Permanent Midnight,Drama,1998.0
2272,One True Thing,Drama,1998.0
2273,Rush Hour,Action|Comedy|Crime|Thriller,1998.0
2274,Lilian's Story,Drama,1995.0
2275,Six-String Samurai,Action|Adventure|Sci-Fi,1998.0
2276,"Soldier's Daughter Never Cries, A",Drama,1998.0
2277,Somewhere in the City,Comedy|Drama,1998.0
2278,Ronin,Action|Crime|Thriller,1998.0
2279,Urban Legend,Horror|Thriller,1998.0
2280,Clay Pigeons,Crime,1998.0
2281,Monument Ave.,Action|Crime|Drama,1998.0
2282,Pecker,Comedy|Drama,1998.0
2283,"Sheltering Sky, The",Drama,1990.0
2284,Bandit Queen,Drama,1994.0
2285,If....,Drama,1968.0
2286,"Fiendish Plot of Dr. Fu Manchu, The",Comedy,1980.0
2287,Them!,Horror|Sci-Fi|Thriller,1954.0
2288,"Thing, The",Action|Horror|Sci-Fi|Thriller,1982.0
2289,"Player, The",Comedy|Crime|Drama,1992.0
2290,Stardust Memories,Comedy|Drama,1980.0
2291,Edward Scissorhands,Drama|Fantasy|Romance,1990.0
2292,Overnight Delivery,Comedy|Romance,1998.0
2293,Shadrach,Drama,1998.0
2294,Antz,Adventure|Animation|Children|Comedy|Fantasy,1998.0
2295,"Impostors, The",Comedy,1998.0
2296,"Night at the Roxbury, A",Comedy,1998.0
2297,What Dreams May Come,Adventure|Drama|Fantasy|Romance,1998.0
2298,Strangeland,Thriller,1998.0
2299,"Battle of the Sexes, The",Comedy,1959.0
2300,"Producers, The",Comedy,1968.0
2301,History of the World: Part I,Comedy|Musical,1981.0
2302,My Cousin Vinny,Comedy,1992.0
2303,Nashville,Drama|Musical,1975.0
2304,Love Is the Devil,Drama,1998.0
2305,Slam,Drama,1998.0
2306,Holy Man,Comedy,1998.0
2307,One Tough Cop,Action|Crime,1998.0
2308,Detroit 9000,Action|Crime,1973.0
2309,"Inheritors, The (Siebtelbauern, Die)",Drama|Mystery,1998.0
2310,"Mighty, The",Drama,1998.0
2311,2010: The Year We Make Contact,Sci-Fi,1984.0
2312,Children of a Lesser God,Drama,1986.0
2313,"Elephant Man, The",Drama,1980.0
2314,Beloved,Drama,1998.0
2315,Bride of Chucky (Child's Play 4),Comedy|Horror|Thriller,1998.0
2316,Practical Magic,Drama|Fantasy|Mystery|Romance,1998.0
2317,"Alarmist, The (a.k.a. Life During Wartime)",Comedy,1997.0
2318,Happiness,Comedy|Drama,1998.0
2319,Reach the Rock,Comedy|Drama,1998.0
2320,Apt Pupil,Drama|Thriller,1998.0
2321,Pleasantville,Comedy|Drama|Fantasy,1998.0
2322,Soldier,Action|Sci-Fi|War,1998.0
2323,"Cruise, The",Documentary,1998.0
2324,Life Is Beautiful (La Vita è bella),Comedy|Drama|Romance|War,1997.0
2325,Orgazmo,Comedy,1997.0
2326,Shattered Image,Drama|Thriller,1998.0
2327,Tales from the Darkside: The Movie,Fantasy|Horror|Thriller,1990.0
2328,Vampires,Horror|Western,1998.0
2329,American History X,Crime|Drama,1998.0
2330,Hands on a Hard Body,Comedy|Documentary,1996.0
2331,Living Out Loud,Comedy|Drama|Romance,1998.0
2332,Belly,Crime|Drama,1998.0
2333,Gods and Monsters,Drama,1998.0
2334,"Siege, The",Action|Thriller,1998.0
2335,"Waterboy, The",Comedy,1998.0
2336,Elizabeth,Drama,1998.0
2337,Velvet Goldmine,Drama,1998.0
2338,I Still Know What You Did Last Summer,Horror|Mystery|Thriller,1998.0
2339,I'll Be Home For Christmas,Comedy|Romance,1998.0
2340,Meet Joe Black,Romance,1998.0
2341,Dancing at Lughnasa,Drama,1998.0
2342,Hard Core Logo,Comedy|Drama,1996.0
2343,"Naked Man, The",Drama,1998.0
2344,Runaway Train,Action|Adventure|Drama|Thriller,1985.0
2345,Desert Bloom,Drama,1986.0
2346,"Stepford Wives, The",Mystery|Sci-Fi|Thriller,1975.0
2347,"Pope of Greenwich Village, The",Drama,1984.0
2348,Sid and Nancy,Drama,1986.0
2349,Mona Lisa,Comedy|Thriller,1986.0
2350,Heart Condition,Comedy,1990.0
2351,"Nights of Cabiria (Notti di Cabiria, Le)",Drama,1957.0
2352,"Big Chill, The",Comedy|Drama,1983.0
2353,Enemy of the State,Action|Thriller,1998.0
2354,"Rugrats Movie, The",Animation|Children|Comedy,1998.0
2355,"Bug's Life, A",Adventure|Animation|Children|Comedy,1998.0
2356,Celebrity,Comedy,1998.0
2357,Central Station (Central do Brasil),Drama,1998.0
